,track_id,track_name,first_genre,position,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
434,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),2,3,0.43864726314392416,-0.7552336702480649,0.019253281005053663,0.6712155047399713,-0.5131788748777659,-0.5025121500263633,0.4520524822949064,-0.39660955715462587,1.591962637325583,0.11929502089637782
435,56y1jOTK0XSvJzVv9vHQBK,Paint The Town Red,2,14,0.1812189482611796,-0.1577055427128204,1.4667792849074912,-0.10484361807995878,-0.5131677559537815,-0.434105708903084,0.17570242980673273,1.8617708228674583,-0.7734108079852935,1.1242970525945284
436,57KhrRvwNqwXNDdxfU3nqG,"The Second Waltz, Op. 99a",5,16,-0.7197801538284264,1.7779877915268731,-1.2957153965326913,-1.6345755428692443,2.0196253678014586,-0.475909645145088,-1.2481475450413837,-0.4880607873682861,-0.054642141047401616,-0.8573400179715829
437,57bgtoPSgt236HzfBOd8kj,Thunderstruck,4,12,0.824789735468041,-0.8604366727854539,-0.45265080085324993,1.1413282426020444,-0.479388898094018,0.36396943753517397,0.4908847543362187,-0.5810620384330253,0.3608891262057276,-0.7681866119338436
438,58dGRQrNmAJeRMFuguUbvD,Go Down Deh (feat. Sean Paul & Shaggy),4,28,0.11686186954049346,-0.5602856378680844,1.1327348224684675,0.6712155047399713,-0.5131320887560654,0.5919909079461048,0.4988020136844474,0.3846009517891835,-1.1107319831921623,0.5245377756133739
439,59NraMJsLaMCVtwXTSia8i,Prada,3,30,0.374290184423238,-0.8580846123664988,0.268461054570675,0.49585599141046766,-0.5131737053001212,-0.42650499322271956,0.4118378316372367,-0.5640118090711566,0.6443795765800644,-0.10764092174514
440,59eTbibtvvBIGj27eN3zqq,Le Cygne,5,36,-0.9128513899904848,1.8496801372394545,-2.4993359199240954,-1.9591771952025803,2.123594527136068,-0.13007708168850954,-2.2056332430438377,-0.4539603286445484,-0.9707788612814537,-1.6585049440470843
441,59o6ojGNGJOYiVJSzC6Lsa,Memories (feat. Kid Cudi) - 2021 Remix,3,32,-0.3336376815043095,-0.5630430357801067,0.6449238614464002,0.7421055207667918,-0.5130604655574126,-0.5025121500263633,0.39424392197450625,-0.2912081392812547,0.14188058051457975,0.8082077039152714
442,5A5bLKdL5I3k3FTEQlAUw7,Following the Sun,1,20,-0.07620936662156495,0.23660235870637653,0.7774811878110923,0.9100029271461034,-0.44819815029363536,-0.2516885325743392,0.5841324755486902,-0.6337627473697108,0.14120431512723602,1.0878252046699985
443,5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,2,9,0.5673614205852965,-0.592547193438746,1.4031517682524388,0.4212349219085512,-0.5121103029623825,-0.7700573419751887,0.44752833409591863,-0.4648104746021013,0.5133531577822881,1.906415569198331
444,5Aa3InQJHLUtSvTDtXXMsW,"Le carnaval des animaux, R. 125: XIII. Le cygne",5,34,-0.977208468711171,1.874496718447656,-2.2289189741401234,-2.104688280731317,2.166915010192155,-0.742694765525877,-2.834238501136536,-0.5051110167301549,0.23902610340645336,-1.6431057193678384
445,5BRtUkOocT6qkiJHS46XP7,Check For Pulse - Original Mix,3,4,-4.0019911685834195,-0.690986298897944,1.3713380099249128,-0.7167363879956731,2.1438107525622416,-0.434105708903084,-0.4571756349183435,1.5362664441408709,0.14049423647052547,-1.4003653092923578
446,5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,4,48,0.824789735468041,-0.347965998642363,-0.2087453203422163,-0.19438890148225849,-0.5124193224081824,0.36396943753517397,0.18663578795428662,-0.6446128933272638,-1.2787163054082535,-0.1765321900470292
447,5GgmQvgWvyrB9x0fLjrf3x,"Grieg: Peer Gynt, Op. 23: Morning Mood (Transcr. Katsaris for Piano)",5,47,-1.8782075708007768,1.8469227393274323,-1.6191552728625402,-2.0808095384907044,2.0022971745790237,-0.6165228852318286,-2.2148072102251177,-0.5500616214114457,0.733578981170654,-1.5454422154810423
448,5HAH98VZ753ZP1PhvmzGnn,C166W,3,48,-2.393064200566266,-0.8553823624127169,0.6078078100642864,0.5779391678625757,1.9012160474481539,-0.4645085716245414,-0.18874284177839862,-0.0013542401294841101,0.17349598737288152,-1.5320692045753814
449,5Hhd8BL8dfxS2MFlLZWsbc,III. Allegretto grazioso,5,18,-1.3633509410352878,1.8827689121837228,-1.5661323423166633,-1.9386564010895535,2.164026977988416,-0.42650499322271956,-2.088005389870154,-0.42450993247404767,1.9139325882397575,-0.6790332058961044
450,5I9sHwLDX28tLtzVgKLtpr,Everybody Loves Somebody,5,45,-0.20492352406293723,1.4939758065885704,-1.1737626562771748,-0.7204674414707689,-0.5131788748777659,1.3900660543843626,-0.4072843339461721,-0.4865107665172071,-0.12392552998072878,0.05040375259448864
451,5Keh5GFL2JEncwANS27YUF,Levels - Radio Edit,3,17,0.05250479081980732,-0.736483364446313,0.45404131148124405,0.6450981304143005,-0.5129694925429948,-0.24408781689397485,0.47077742900738384,-0.3284086397071505,0.10752629883753678,-0.03469722589608063
452,5LMDR9OJOVfRAB99Vr96zn,Change Partners,5,51,-1.041565547431857,1.0693365281371279,-0.7071608674734586,-0.9891032916776679,-0.5075183317584373,1.1468431526127032,-0.6601339499562701,-0.622912601412158,0.3208542152750007,-0.5696176621225156
453,5LYMamLv12UPbemOaTPyeV,Music For a Sushi Restaurant,1,50,-0.20492352406293723,-0.14943334897675334,0.7032490850468648,0.488393884460276,-0.34913864570538283,-0.4721092873049058,0.5566105740048475,-0.5252612877941818,-0.5344524333675168,-0.3710487123111875
454,5LbMH2PwslqO6RvauiyMH1,"Midnight, the Stars and You",5,35,-4.581204877069595,1.7779877915268731,-1.2957153965326913,-1.6345755428692443,2.0196253678014586,-0.475909645145088,-1.2481475450413837,-0.4880607873682861,-0.054642141047401616,-0.8573400179715829
455,5MAK1nd8R6PWnle1Q1WJvh,I See Red,4,7,0.1812189482611796,-0.8411817631658017,-0.4155347494711361,-0.5077973933903073,-0.4736128336865398,0.5691887609050117,0.19216530241971627,-0.5919121843905782,1.1517476834344216,-0.9221788587263022
456,5N0lmKQfQpXNQNjUGlPKIT,Hell's Comin' with Me,4,23,-0.1405664453422511,0.046341902776833956,-0.03376964954082321,-0.03768465552823441,-0.5131315111496246,-0.008465630802679648,-0.11761317842764532,-0.5578117256668405,0.23875559725151568,0.40701737674544536
457,5N6pQ2vYtd3Rb9w7LC8PZ9,The Girl From Ipanema,5,26,-0.526708917666368,1.1079400989054409,-0.24586137172433012,-0.9816411847274762,-0.5032151637748659,-0.5177135813870919,-0.6706902957539084,-0.63531276822079,0.3612610721687663,0.40701737674544536
458,5Ngb0QgE9DqNdrLf8CvqGo,"Nocturne No. 2 in C Minor, H. 25",5,30,-1.1059226261525432,1.7779877915268731,-1.2957153965326913,-1.6345755428692443,2.0196253678014586,-0.475909645145088,-1.2481475450413837,-0.4880607873682861,-0.054642141047401616,-0.8573400179715829
459,5O2P9iiztwhomNh8xkR9lJ,Night Changes,1,10,0.8891468141887272,1.5077627961486826,0.44873901842665637,-0.23916154318340835,-0.5131788748777659,-0.41130356186199085,0.16765949967519878,-0.5981122677948942,-0.09623246236901803,-0.31836715419797795
460,5O9Dz0h08LuBi0aVvDcylh,The Resistance,4,18,0.11686186954049346,-0.8593916189767973,-0.553394368890416,1.3316119698319309,-0.5131687667650529,1.0708359958090596,0.689067579608547,-0.25400763885535904,1.1221272594687821,0.22060570957562695
461,5OPT7l9b5SMwfTQgLPoNl7,Gymnopédie No. 1,5,2,-0.591065996387054,1.8800115142717007,-0.6276264716546436,-2.1315518657520074,2.1929073000258072,-0.570158519581606,-3.490491331556383,0.6992551845582179,-1.6934360541965703,-0.3832059949526974
462,5Ohxk2dO5COHF1krpoPigN,Sign of the Times,1,8,0.824789735468041,-0.7850135676979063,-0.3784186980890223,0.04066746744877784,-0.5131788748777659,-0.45690785594417704,0.5593753312375623,-0.6601131018380537,-0.09721304718066626,-0.9181264311791323
463,5PkXgDKNEdGbB6lsGAE0zT,Sirens,3,9,-3.615848696259303,0.39653143760367315,0.7138536711560401,0.06305378829935276,2.045617657635111,-0.47971000298527017,-0.17919186224720202,-0.42450993247404767,0.24240743034316997,-0.2818953062734483
464,5QO79kh1waicV47BqGRL3g,Save Your Tears,1,31,0.824789735468041,-0.8023851745436472,0.48585506980877013,0.8988097667208159,-0.5131439296881007,2.841802749333956,0.45167546994499075,-0.6663131852423697,-0.1622359641737301,0.7919979937265916
